Customer Name,Total Spent,Total Orders,Average Purchase,Average Monthly Spend,Average Monthly Orders,Last Ordered,Customer Since,Customer Lifetime
Customer1234,$11.96,1,$11.96,$0.17,0,"Apr 27, 2018","Jan 23, 2016",5 yrs 8 mos 18 dys
Customer7343,$11.94,1,$11.94,$0.32,0,"Jan 12, 2021","Apr 30, 2015",3 yrs 2 dys
Customer7423,$11.90,1,$11.90,$0.29,0,"Sep 12, 2020","May 01, 2020",3 yrs 4 mos 2 dys
Customer3635,$11.90,2,$5.95,$0.31,0,"Feb 26, 2021","Nov 12, 2020",3 yrs 2 mos 2 dys
Customer1884,$11.90,1,$11.90,$0.13,0,"May 18, 2016","May 18, 2016",7 yrs 7 mos 27 dys
Customer9760,$11.90,1,$11.90,$0.35,0,"Apr 10, 2021","Nov 25, 2015",2 yrs 9 mos 4 dys
Customer7349,$11.89,1,$11.89,$11.89,1,"Dec 20, 2023","Jul 25, 2023",25 dys
Customer8718,$11.87,1,$11.87,$0.35,0,"Apr 14, 2021","May 20, 2017",2 yrs 9 mos 1 dy
Customer8265,$218.52,6,$36.42,$2.66,0,"Jun 16, 2021","Mar 17, 2017",6 yrs 9 mos 29 dys
Customer3343,$11.87,1,$11.87,$0.31,0,"Dec 04, 2020","Feb 14, 2018",3 yrs 1 mo 10 dys
Customer6775,$11.86,1,$11.86,$0.27,0,"May 22, 2020","May 22, 2020",3 yrs 7 mos 23 dys
Customer6330,$11.85,1,$11.85,$5.93,0,"Dec 06, 2023","Dec 06, 2023",1 mo 8 dys
Customer8002,$11.85,1,$11.85,$0.29,0,"Aug 18, 2020","Aug 18, 2020",3 yrs 4 mos 28 dys
Customer2350,$11.83,1,$11.83,$0.22,0,"Jun 21, 2019","Jun 21, 2019",4 yrs 6 mos 24 dys
Customer4087,$11.79,1,$11.79,$0.15,0,"Jul 21, 2017","Jul 21, 2017",6 yrs 5 mos 24 dys
Customer9465,$11.79,1,$11.79,$0.27,0,"Jul 11, 2020","Jul 23, 2016",3 yrs 6 mos 3 dys
Customer2830,$11.79,1,$11.79,$0.27,0,"Jul 15, 2020","Aug 28, 2015",3 yrs 5 mos 30 dys
Customer7202,$11.76,1,$11.76,$0.74,0,"Sep 28, 2022","Mar 19, 2019",1 yr 3 mos 17 dys
Customer3340,$11.75,1,$11.75,$0.27,0,"Jun 04, 2020","Jun 04, 2020",3 yrs 7 mos 11 dys
Customer3055,$218.49,7,$31.21,$16.81,0,"Jan 09, 2024","Feb 20, 2017",1 yr 10 dys
Customer4417,$11.75,1,$11.75,$0.26,0,"Apr 24, 2020","Apr 24, 2020",3 yrs 8 mos 21 dys
Customer8731,$11.74,1,$11.74,$0.29,0,"Oct 03, 2020","Apr 24, 2020",3 yrs 3 mos 11 dys
Customer7368,$11.74,1,$11.74,$0.42,0,"Sep 21, 2021","Sep 21, 2021",2 yrs 3 mos 24 dys
Customer9121,$11.69,1,$11.69,$0.11,0,"May 01, 2015","May 01, 2015",8 yrs 8 mos 13 dys
Customer2235,$11.69,1,$11.69,$0.12,0,"Mar 19, 2016","Mar 19, 2016",7 yrs 9 mos 26 dys
Customer9940,$11.68,1,$11.68,$0.32,0,"Jan 18, 2021","May 16, 2017",2 yrs 11 mos 27 dys
Customer8190,$11.68,1,$11.68,$11.68,1,"Dec 29, 2023","Jul 14, 2019",16 dys
Customer8604,$11.68,1,$11.68,$2.34,0,"Sep 09, 2023","Sep 09, 2023",4 mos 5 dys
Customer9145,$11.68,2,$5.84,$2.34,0,"Sep 14, 2023","Aug 31, 2023",4 mos 14 dys
Customer3398,$11.68,1,$11.68,$0.90,0,"Jan 15, 2023","Jan 23, 2021",11 mos 30 dys
Customer6487,$217.98,11,$19.82,$4.95,0,"Sep 08, 2022","Dec 04, 2016",3 yrs 7 mos
Customer7510,$11.68,1,$11.68,$1.67,0,"Jul 11, 2023","Feb 25, 2018",6 mos 4 dys
Customer8068,$11.68,1,$11.68,$0.49,0,"Jan 17, 2022","Oct 08, 2020",1 yr 11 mos 28 dys
Customer2886,$11.68,1,$11.68,$5.84,0,"Nov 25, 2023","Oct 07, 2017",1 mo 20 dys
Customer6141,$11.68,1,$11.68,$0.49,0,"Feb 10, 2022","Feb 10, 2022",1 yr 11 mos 4 dys
Customer6494,$11.68,1,$11.68,$0.27,0,"May 22, 2020","May 28, 2014",3 yrs 7 mos 23 dys
Customer9125,$11.68,1,$11.68,$0.30,0,"Oct 30, 2020","May 13, 2015",3 yrs 2 mos 15 dys
Customer2542,$11.68,1,$11.68,$0.33,0,"Mar 09, 2021","Apr 02, 2017",2 yrs 10 mos 5 dys
Customer3295,$11.68,1,$11.68,$0.28,0,"Aug 06, 2020","Apr 24, 2020",3 yrs 5 mos 8 dys
Customer2731,$11.68,2,$5.84,$0.42,0,"Oct 07, 2021","Oct 23, 2016",2 yrs 3 mos 12 dys
Customer4966,$11.68,1,$11.68,$1.17,0,"Mar 29, 2023","Feb 05, 2021",9 mos 17 dys
Customer9765,$217.70,12,$18.14,$6.80,0,"Dec 30, 2022","Mar 21, 2019",2 yrs 7 mos 29 dys
Customer3407,$11.63,1,$11.63,$0.38,0,"Jun 17, 2021","Aug 12, 2020",2 yrs 6 mos 28 dys
Customer8237,$11.63,1,$11.63,$0.83,0,"Dec 09, 2022","Aug 18, 2021",1 yr 1 mo 5 dys
Customer8001,$11.63,1,$11.63,$0.18,0,"Oct 27, 2018","Oct 27, 2018",5 yrs 2 mos 18 dys
Customer5306,$11.57,1,$11.57,$0.17,0,"May 08, 2018","May 08, 2018",5 yrs 8 mos 6 dys
Customer3826,$11.57,1,$11.57,$0.19,0,"Jan 11, 2019","Jan 11, 2019",5 yrs 3 dys
Customer2846,$11.55,1,$11.55,$0.39,0,"Jul 27, 2021","Jul 27, 2021",2 yrs 5 mos 18 dys
Customer4253,$11.52,1,$11.52,$2.30,0,"Sep 12, 2023","Dec 22, 2017",4 mos 2 dys
Customer7873,$11.52,1,$11.52,$0.35,0,"May 14, 2021","May 14, 2021",2 yrs 8 mos 1 dy
Customer4238,$11.47,1,$11.47,$0.11,0,"Jun 16, 2015","Jun 16, 2015",8 yrs 6 mos 29 dys
Customer2787,$11.46,1,$11.46,$0.28,0,"Aug 21, 2020","Aug 30, 2019",3 yrs 4 mos 24 dys
Customer6940,$217.50,4,$54.38,$19.77,0,"Dec 05, 2023","Nov 12, 2020",10 mos 9 dys
Customer7670,$11.45,1,$11.45,$0.39,0,"Aug 25, 2021","Jun 26, 2020",2 yrs 4 mos 20 dys
Customer8696,$11.40,1,$11.40,$0.18,0,"Nov 07, 2018","Nov 07, 2018",5 yrs 2 mos 7 dys
Customer4390,$11.40,1,$11.40,$1.14,0,"Mar 23, 2023","Oct 26, 2022",9 mos 22 dys
Customer3790,$11.36,1,$11.36,$2.27,0,"Aug 29, 2023","Aug 29, 2023",4 mos 17 dys
Customer2396,$11.36,1,$11.36,$0.30,0,"Nov 20, 2020","Aug 22, 2019",3 yrs 1 mo 25 dys
Customer8577,$11.35,2,$5.68,$0.81,0,"Sep 28, 2023","May 30, 2020",1 yr 1 mo 19 dys
Customer7193,$11.34,1,$11.34,$0.17,0,"Jun 27, 2018","Jun 27, 2018",5 yrs 6 mos 18 dys
Customer5177,$11.34,1,$11.34,$0.87,0,"Jan 10, 2023","Jan 10, 2023",1 yr 4 dys
Customer4822,$11.34,1,$11.34,$3.78,0,"Oct 26, 2023","Nov 29, 2014",2 mos 19 dys
Customer2127,$11.34,1,$11.34,$0.28,0,"Aug 29, 2020","Jan 14, 2018",3 yrs 4 mos 16 dys
Customer6229,$216.64,4,$54.16,$5.16,0,"Jan 11, 2021","Jul 29, 2020",3 yrs 5 mos 16 dys
Customer6929,$11.34,1,$11.34,$1.13,0,"Mar 17, 2023","Mar 17, 2023",9 mos 28 dys
Customer2569,$11.29,1,$11.29,$0.13,0,"Jul 17, 2016","Jun 05, 2015",7 yrs 5 mos 29 dys
Customer2068,$11.28,1,$11.28,$0.28,0,"Oct 05, 2020","Oct 05, 2020",3 yrs 3 mos 9 dys
Customer2809,$11.24,1,$11.24,$0.27,0,"Aug 07, 2020","Dec 16, 2018",3 yrs 5 mos 7 dys
Customer7937,$11.24,1,$11.24,$0.20,0,"Jun 21, 2019","Oct 23, 2015",4 yrs 6 mos 24 dys
Customer1368,$11.18,1,$11.18,$0.36,0,"Jul 01, 2021","Jul 12, 2019",2 yrs 6 mos 14 dys
Customer1299,$11.17,1,$11.17,$0.24,0,"Feb 19, 2020","Aug 06, 2019",3 yrs 10 mos 26 dys
Customer3249,$11.16,1,$11.16,$11.16,1,"Jan 11, 2024","Oct 28, 2020",3 dys
Customer6539,$11.16,1,$11.16,$0.31,0,"Feb 05, 2021","Feb 05, 2021",2 yrs 11 mos 9 dys
Customer5282,$11.13,1,$11.13,$1.86,0,"Aug 12, 2023","Jan 21, 2017",5 mos 2 dys
Customer8074,$216.38,1,$216.38,$2.49,0,"Oct 22, 2016","Oct 20, 2016",7 yrs 2 mos 23 dys
Customer3769,$11.13,1,$11.13,$2.78,0,"Sep 20, 2023","Jun 21, 2016",3 mos 25 dys
Customer7612,$11.13,1,$11.13,$0.93,0,"Jan 22, 2023","Sep 07, 2021",11 mos 23 dys
Customer1319,$11.13,1,$11.13,$1.11,0,"Apr 04, 2023","Oct 23, 2020",9 mos 10 dys
Customer3903,$11.13,1,$11.13,$0.53,0,"May 13, 2022","Mar 10, 2016",1 yr 8 mos 1 dy
Customer6134,$11.13,1,$11.13,$0.27,0,"Aug 07, 2020","Aug 07, 2020",3 yrs 5 mos 7 dys
Customer5126,$11.13,1,$11.13,$1.39,0,"Jun 07, 2023","Aug 27, 2017",7 mos 7 dys
Customer4659,$11.13,1,$11.13,$1.59,0,"Jun 22, 2023","Dec 12, 2015",6 mos 24 dys
Customer9234,$11.13,1,$11.13,$0.93,0,"Jan 16, 2023","Dec 16, 2017",11 mos 29 dys
Customer6340,$11.12,2,$5.56,$2.22,0,"Oct 03, 2023","Aug 23, 2023",4 mos 22 dys
Customer1709,$11.11,1,$11.11,$1.23,0,"May 12, 2023","May 12, 2023",8 mos 2 dys
Customer9450,$216.34,25,$8.65,$5.85,0,"Jan 10, 2024","Dec 18, 2016",3 yrs
Customer4715,$11.11,1,$11.11,$0.17,0,"Sep 11, 2018","Sep 11, 2018",5 yrs 4 mos 3 dys
Customer1955,$11.01,1,$11.01,$0.28,0,"Oct 10, 2020","Dec 16, 2018",3 yrs 3 mos 4 dys
Customer1439,$11.01,1,$11.01,$0.33,0,"Apr 30, 2021","Apr 30, 2021",2 yrs 8 mos 16 dys
Customer1836,$11.01,1,$11.01,$0.44,0,"Jan 15, 2022","Jun 01, 2015",1 yr 11 mos 30 dys
Customer8763,$11.01,1,$11.01,$0.37,0,"Aug 04, 2021","Dec 09, 2015",2 yrs 5 mos 10 dys
Customer7669,$11.01,1,$11.01,$0.52,0,"Apr 21, 2022","Apr 21, 2022",1 yr 8 mos 24 dys
Customer1905,$10.97,1,$10.97,$0.10,0,"May 01, 2015","May 01, 2015",8 yrs 8 mos 13 dys
Customer8147,$10.95,1,$10.95,$0.22,0,"Jan 13, 2020","Jan 13, 2020",4 yrs 1 dy
Customer8233,$10.91,1,$10.91,$0.27,0,"Sep 14, 2020","Sep 14, 2020",3 yrs 4 mos
Customer4864,$10.91,1,$10.91,$0.68,0,"Sep 26, 2022","Aug 15, 2015",1 yr 3 mos 19 dys
Customer1008,$215.76,4,$53.94,$10.79,0,"Nov 17, 2023","Oct 02, 2014",1 yr 7 mos 28 dys
Customer6407,$10.91,1,$10.91,$0.91,0,"Feb 06, 2023","Feb 06, 2023",11 mos 8 dys
Customer9352,$10.90,1,$10.90,$5.45,0,"Dec 07, 2023","Jul 04, 2021",1 mo 7 dys
Customer5469,$10.85,1,$10.85,$0.26,0,"Jul 25, 2020","Feb 14, 2016",3 yrs 5 mos 20 dys
Customer1204,$10.84,1,$10.84,$0.24,0,"Apr 01, 2020","Apr 01, 2020",3 yrs 9 mos 13 dys
Customer9987,$10.80,1,$10.80,$0.11,0,"Jul 21, 2015","Jul 21, 2015",8 yrs 5 mos 24 dys
Customer2828,$10.79,1,$10.79,$0.45,0,"Jan 20, 2022","Mar 12, 2016",1 yr 11 mos 25 dys
Customer1416,$10.79,1,$10.79,$0.47,0,"Mar 03, 2022","Mar 03, 2022",1 yr 10 mos 12 dys
Customer7852,$10.78,1,$10.78,$3.59,0,"Oct 20, 2023","Aug 02, 2021",2 mos 25 dys
Customer3991,$10.78,1,$10.78,$0.14,0,"Nov 05, 2017","Nov 05, 2017",6 yrs 2 mos 9 dys
Customer2184,$10.75,1,$10.75,$1.08,0,"Mar 23, 2023","Sep 20, 2020",9 mos 22 dys
Customer8635,$939.79,61,$15.41,$11.32,0,"Jul 05, 2023","Mar 08, 2017",6 yrs 10 mos 6 dys
Customer4492,$215.45,1,$215.45,$3.85,0,"Jun 12, 2019","Jul 18, 2017",4 yrs 7 mos 2 dys
Customer7925,$10.75,1,$10.75,$0.90,0,"Feb 01, 2023","Jul 31, 2021",11 mos 13 dys
Customer3252,$10.73,1,$10.73,$1.07,0,"Mar 16, 2023","Jun 21, 2020",9 mos 29 dys
Customer5167,$10.72,1,$10.72,$0.27,0,"Nov 12, 2020","Jun 13, 2018",3 yrs 2 mos 2 dys
Customer4010,$10.64,1,$10.64,$0.30,0,"Feb 17, 2021","Jun 02, 2020",2 yrs 10 mos 28 dys
Customer8534,$10.64,1,$10.64,$0.10,0,"Mar 31, 2015","Mar 27, 2015",8 yrs 9 mos 15 dys
Customer2631,$10.61,1,$10.61,$0.88,0,"Feb 07, 2023","Feb 21, 2018",11 mos 7 dys
Customer6782,$10.57,1,$10.57,$1.17,0,"May 09, 2023","May 09, 2023",8 mos 5 dys
Customer3633,$10.57,1,$10.57,$1.51,0,"Jun 21, 2023","Jun 21, 2023",6 mos 25 dys
Customer9878,$10.57,1,$10.57,$2.11,0,"Aug 19, 2023","Aug 19, 2023",4 mos 26 dys
Customer8547,$10.57,1,$10.57,$0.39,0,"Nov 08, 2021","Oct 18, 2019",2 yrs 2 mos 6 dys
Customer5730,$215.21,1,$215.21,$13.45,0,"Oct 12, 2022","Oct 12, 2022",1 yr 3 mos 2 dys
Customer8304,$10.57,1,$10.57,$5.29,0,"Nov 28, 2023","Dec 02, 2017",1 mo 17 dys
Customer9139,$10.57,1,$10.57,$10.57,1,"Jan 09, 2024","May 19, 2021",5 dys
Customer8627,$10.57,1,$10.57,$10.57,1,"Jan 10, 2024","Sep 06, 2023",4 dys
Customer9753,$10.57,1,$10.57,$1.32,0,"May 17, 2023","Jun 27, 2021",7 mos 28 dys
Customer1886,$10.57,1,$10.57,$0.14,0,"Jan 14, 2018","Jan 14, 2018",6 yrs
Customer3505,$10.57,1,$10.57,$0.15,0,"Apr 13, 2018","Apr 13, 2018",5 yrs 9 mos 1 dy
Customer7197,$10.57,1,$10.57,$2.64,0,"Sep 29, 2023","Aug 29, 2020",3 mos 17 dys
Customer4324,$10.57,1,$10.57,$2.11,0,"Sep 11, 2023","Sep 11, 2023",4 mos 3 dys
Customer1292,$10.57,1,$10.57,$0.96,0,"Feb 24, 2023","May 12, 2019",10 mos 21 dys
Customer5116,$10.57,1,$10.57,$1.32,0,"Jun 08, 2023","Jun 08, 2023",7 mos 6 dys
Customer7452,$214.20,1,$214.20,$2.23,0,"Feb 09, 2016","Feb 02, 2016",7 yrs 11 mos 5 dys
Customer1121,$10.57,1,$10.57,$1.76,0,"Jul 24, 2023","Jan 20, 2023",5 mos 21 dys
Customer8397,$10.57,1,$10.57,$2.64,0,"Oct 09, 2023","Oct 30, 2022",3 mos 5 dys
Customer3796,$10.57,1,$10.57,$2.11,0,"Sep 07, 2023","Sep 07, 2023",4 mos 7 dys
Customer3630,$10.57,1,$10.57,$0.66,0,"Oct 07, 2022","Oct 07, 2022",1 yr 3 mos 7 dys
Customer3793,$10.55,1,$10.55,$0.75,0,"Dec 05, 2022","Jan 22, 2021",1 yr 1 mo 9 dys
Customer5793,$10.50,1,$10.50,$0.23,0,"Mar 26, 2020","Aug 12, 2019",3 yrs 9 mos 19 dys
Customer9762,$10.50,1,$10.50,$0.75,0,"Dec 15, 2022","Jul 21, 2020",1 yr 30 dys
Customer1410,$10.50,1,$10.50,$0.24,0,"Jun 03, 2020","Sep 17, 2019",3 yrs 7 mos 11 dys
Customer7963,$10.42,1,$10.42,$0.11,0,"Mar 29, 2016","Mar 29, 2016",7 yrs 9 mos 16 dys
Customer5312,$10.39,1,$10.39,$0.20,0,"Oct 31, 2019","Oct 31, 2019",4 yrs 2 mos 15 dys
Customer1877,$213.70,11,$19.43,$5.34,0,"Jun 27, 2023","Feb 25, 2020",3 yrs 3 mos 28 dys
Customer1913,$10.35,1,$10.35,$0.25,0,"Aug 06, 2020","Sep 12, 2015",3 yrs 5 mos 8 dys
Customer1137,$10.34,1,$10.34,$3.45,0,"Nov 10, 2023","Feb 13, 2016",2 mos 4 dys
Customer1671,$10.31,1,$10.31,$0.37,0,"Sep 16, 2021","Sep 16, 2021",2 yrs 3 mos 29 dys
Customer1265,$10.31,1,$10.31,$0.64,0,"Sep 28, 2022","Sep 28, 2022",1 yr 3 mos 17 dys
Customer2446,$10.31,1,$10.31,$0.52,0,"May 21, 2022","Apr 16, 2017",1 yr 7 mos 24 dys
Customer3831,$10.31,1,$10.31,$1.72,0,"Aug 14, 2023","Jul 17, 2023",5 mos
Customer6124,$10.29,1,$10.29,$1.72,0,"Aug 15, 2023","Sep 20, 2017",5 mos
Customer4171,$10.27,1,$10.27,$0.22,0,"Mar 21, 2020","Mar 21, 2020",3 yrs 9 mos 24 dys
Customer8906,$10.24,1,$10.24,$0.16,0,"Oct 12, 2018","Oct 12, 2018",5 yrs 3 mos 2 dys
Customer4863,$10.24,1,$10.24,$0.23,0,"Apr 17, 2020","Jun 18, 2016",3 yrs 8 mos 28 dys
Customer2908,$213.55,8,$26.69,$5.08,0,"Apr 29, 2021","Apr 03, 2020",3 yrs 5 mos 22 dys
Customer6607,$10.22,1,$10.22,$10.22,1,"Jan 11, 2024","Jun 28, 2017",3 dys
Customer5010,$10.18,1,$10.18,$0.32,0,"May 19, 2021","May 17, 2018",2 yrs 7 mos 26 dys
Customer9320,$10.14,1,$10.14,$0.11,0,"Jan 23, 2016","Sep 15, 2015",7 yrs 11 mos 22 dys
Customer9080,$10.11,1,$10.11,$0.67,0,"Nov 03, 2022","Jul 11, 2020",1 yr 2 mos 11 dys
Customer7084,$10.10,1,$10.10,$5.05,0,"Nov 27, 2023","Oct 21, 2023",1 mo 18 dys
Customer4627,$10.10,1,$10.10,$0.46,0,"Mar 20, 2022","Oct 13, 2018",1 yr 9 mos 25 dys
Customer4253,$10.10,1,$10.10,$0.25,0,"Sep 15, 2020","Jul 04, 2017",3 yrs 3 mos 30 dys
Customer4064,$10.07,1,$10.07,$0.25,0,"Aug 26, 2020","Oct 09, 2017",3 yrs 4 mos 19 dys
Customer4776,$10.07,1,$10.07,$0.23,0,"Jun 07, 2020","Nov 07, 2019",3 yrs 7 mos 7 dys
Customer8753,$10.01,1,$10.01,$0.48,0,"May 10, 2022","Feb 21, 2021",1 yr 8 mos 4 dys
Customer7359,$213.01,13,$16.39,$2.84,0,"Dec 15, 2023","Jun 20, 2015",6 yrs 2 mos 18 dys
Customer3739,$10.01,1,$10.01,$0.29,0,"Mar 09, 2021","Mar 09, 2021",2 yrs 10 mos 5 dys
Customer6928,$10.01,1,$10.01,$5.01,0,"Dec 07, 2023","Sep 07, 2019",1 mo 7 dys
Customer4860,$10.01,1,$10.01,$0.63,0,"Oct 10, 2022","Mar 20, 2020",1 yr 3 mos 5 dys
Customer9324,$10.01,1,$10.01,$0.63,0,"Oct 10, 2022","Aug 25, 2022",1 yr 3 mos 4 dys
Customer1516,$10.01,1,$10.01,$0.24,0,"Sep 04, 2020","Aug 25, 2020",3 yrs 4 mos 11 dys
Customer9078,$10.01,1,$10.01,$0.63,0,"Sep 21, 2022","Apr 23, 2016",1 yr 3 mos 24 dys
Customer4280,$10.01,1,$10.01,$0.50,0,"May 25, 2022","Jan 31, 2021",1 yr 7 mos 20 dys
Customer9459,$10.01,1,$10.01,$0.59,0,"Sep 13, 2022","Apr 16, 2019",1 yr 4 mos 1 dy
Customer8130,$10.01,1,$10.01,$0.67,0,"Nov 01, 2022","Jul 17, 2022",1 yr 2 mos 13 dys
Customer8954,$10.01,1,$10.01,$2.00,0,"Aug 17, 2023","Aug 17, 2023",4 mos 29 dys
Customer4247,$211.85,2,$105.93,$30.26,0,"Aug 05, 2023","Jun 21, 2015",6 mos 6 dys
Customer3174,$10.01,1,$10.01,$0.15,0,"Jul 28, 2018","Jan 06, 2016",5 yrs 5 mos 17 dys
Customer3908,$10.01,1,$10.01,$0.53,0,"Jul 09, 2022","Aug 28, 2016",1 yr 6 mos 5 dys
Customer9215,$10.01,1,$10.01,$2.50,0,"Sep 26, 2023","May 05, 2023",3 mos 19 dys
Customer9147,$10.01,1,$10.01,$0.26,0,"Oct 28, 2020","Dec 19, 2018",3 yrs 2 mos 17 dys
Customer6076,$10.01,1,$10.01,$0.35,0,"Aug 18, 2021","Aug 18, 2021",2 yrs 4 mos 27 dys
Customer1987,$10.01,1,$10.01,$2.50,0,"Sep 19, 2023","Sep 19, 2023",3 mos 27 dys
Customer9438,$10.01,1,$10.01,$0.48,0,"Apr 27, 2022","Feb 06, 2022",1 yr 8 mos 18 dys
Customer2351,$10.01,1,$10.01,$0.44,0,"Feb 24, 2022","Feb 24, 2022",1 yr 10 mos 21 dys
Customer7855,$10.00,1,$10.00,$0.40,0,"Jan 05, 2022","May 24, 2017",2 yrs 9 dys
Customer3514,$10.00,1,$10.00,$0.48,0,"May 01, 2022","Sep 17, 2021",1 yr 8 mos 13 dys
Customer7032,$211.70,2,$105.85,$11.76,0,"Jul 18, 2022","Jul 17, 2022",1 yr 5 mos 27 dys
Customer3374,$10.00,1,$10.00,$0.34,0,"Aug 30, 2021","Oct 15, 2015",2 yrs 4 mos 15 dys
Customer8672,$9.98,1,$9.98,$0.10,0,"May 14, 2015","May 14, 2015",8 yrs 8 mos
Customer9202,$9.96,1,$9.96,$0.12,0,"May 11, 2017","May 11, 2017",6 yrs 8 mos 3 dys
Customer5796,$9.93,1,$9.93,$1.99,0,"Aug 30, 2023","Apr 03, 2020",4 mos 15 dys
Customer1857,$9.91,1,$9.91,$0.25,0,"Oct 14, 2020","Aug 18, 2013",3 yrs 3 mos
Customer2007,$9.90,1,$9.90,$0.45,0,"Mar 23, 2022","Feb 21, 2019",1 yr 9 mos 22 dys
Customer1030,$9.90,1,$9.90,$0.26,0,"Dec 08, 2020","Dec 08, 2020",3 yrs 1 mo 6 dys
Customer1380,$9.90,1,$9.90,$0.18,0,"Jun 19, 2019","Jan 31, 2019",4 yrs 6 mos 26 dys
Customer9320,$9.90,1,$9.90,$0.33,0,"Jul 26, 2021","Jul 26, 2021",2 yrs 5 mos 19 dys
Customer6120,$9.90,1,$9.90,$0.23,0,"Jun 23, 2020","Dec 03, 2017",3 yrs 6 mos 23 dys
Customer7608,$211.68,11,$19.24,$7.06,0,"Apr 05, 2023","Jan 23, 2016",2 yrs 5 mos 13 dys
Customer9425,$9.85,1,$9.85,$0.24,0,"Sep 04, 2020","Sep 04, 2020",3 yrs 4 mos 10 dys
Customer6719,$9.84,1,$9.84,$0.27,0,"Jan 18, 2021","Feb 12, 2018",2 yrs 11 mos 27 dys
Customer7299,$9.76,1,$9.76,$0.35,0,"Sep 30, 2021","Mar 26, 2020",2 yrs 3 mos 15 dys
Customer8398,$9.73,1,$9.73,$0.22,0,"Apr 21, 2020","Nov 17, 2019",3 yrs 8 mos 24 dys
Customer9903,$9.73,1,$9.73,$0.97,0,"Apr 11, 2023","Jul 01, 2021",9 mos 3 dys
Customer2515,$9.73,1,$9.73,$0.13,0,"Jan 05, 2018","Jan 05, 2018",6 yrs 9 dys
Customer1008,$9.72,1,$9.72,$2.43,0,"Oct 15, 2023","Oct 15, 2023",2 mos 30 dys
Customer5455,$9.71,1,$9.71,$0.24,0,"Sep 04, 2020","Sep 04, 2020",3 yrs 4 mos 10 dys
Customer6648,$9.70,1,$9.70,$9.70,1,"Dec 20, 2023","Feb 13, 2019",25 dys
Customer8549,$9.68,1,$9.68,$1.61,0,"Aug 05, 2023","Apr 20, 2022",5 mos 9 dys
Customer7549,$211.65,3,$70.55,$4.70,0,"Jul 31, 2020","Apr 30, 2020",3 yrs 8 mos 15 dys
Customer8204,$9.66,1,$9.66,$1.61,0,"Jul 29, 2023","Jul 24, 2022",5 mos 16 dys
Customer1218,$9.57,1,$9.57,$0.32,0,"Aug 05, 2021","Jun 17, 2019",2 yrs 5 mos 10 dys
Customer1814,$9.56,1,$9.56,$0.68,0,"Nov 16, 2022","Sep 25, 2019",1 yr 1 mo 29 dys
Customer1819,$9.51,1,$9.51,$0.27,0,"Mar 04, 2021","Jan 04, 2018",2 yrs 10 mos 10 dys
Customer9972,$9.47,1,$9.47,$0.79,0,"Jan 20, 2023","May 15, 2020",11 mos 25 dys
Customer3686,$9.46,1,$9.46,$3.15,0,"Oct 18, 2023","Oct 18, 2023",2 mos 27 dys
Customer8139,$9.46,1,$9.46,$0.53,0,"Aug 04, 2022","Mar 20, 2020",1 yr 5 mos 10 dys
Customer8422,$9.46,1,$9.46,$2.37,0,"Oct 11, 2023","Jul 23, 2020",3 mos 3 dys
Customer5518,$9.46,1,$9.46,$0.63,0,"Oct 21, 2022","Feb 14, 2021",1 yr 2 mos 24 dys
Customer5583,$9.46,1,$9.46,$1.05,0,"May 14, 2023","Sep 11, 2021",8 mos
Customer8878,$934.36,21,$44.49,$10.27,0,"Sep 16, 2023","Jun 20, 2016",7 yrs 6 mos 25 dys
Customer9449,$211.24,2,$105.62,$7.54,0,"Aug 13, 2022","May 15, 2016",2 yrs 3 mos 19 dys
Customer9786,$9.46,1,$9.46,$0.32,0,"Jul 18, 2021","Aug 31, 2018",2 yrs 5 mos 27 dys
Customer5731,$9.46,1,$9.46,$9.46,1,"Jan 03, 2024","Jul 31, 2018",11 dys
Customer3822,$9.46,1,$9.46,$1.18,0,"Jun 05, 2023","Jun 05, 2023",7 mos 9 dys
Customer3970,$9.46,1,$9.46,$3.15,0,"Oct 31, 2023","Oct 31, 2023",2 mos 15 dys
Customer7433,$9.46,1,$9.46,$0.95,0,"Mar 31, 2023","Oct 25, 2020",9 mos 14 dys
Customer3395,$9.46,1,$9.46,$0.29,0,"May 10, 2021","May 10, 2021",2 yrs 8 mos 4 dys
Customer1230,$9.46,1,$9.46,$0.63,0,"Nov 10, 2022","Oct 03, 2021",1 yr 2 mos 4 dys
Customer6463,$9.46,1,$9.46,$0.43,0,"Mar 18, 2022","Mar 18, 2022",1 yr 9 mos 28 dys
Customer5524,$9.46,1,$9.46,$1.18,0,"May 17, 2023","May 17, 2023",7 mos 28 dys
Customer4797,$9.46,1,$9.46,$1.58,0,"Aug 04, 2023","Aug 04, 2023",5 mos 10 dys
Customer8790,$210.55,4,$52.64,$3.40,0,"Dec 03, 2021","Dec 06, 2018",5 yrs 1 mo 8 dys
Customer9953,$9.46,1,$9.46,$1.35,0,"Jun 22, 2023","Jun 22, 2023",6 mos 23 dys
Customer9830,$9.46,1,$9.46,$2.37,0,"Oct 13, 2023","Apr 05, 2020",3 mos 1 dy
Customer1494,$9.46,1,$9.46,$0.35,0,"Nov 02, 2021","Mar 13, 2015",2 yrs 2 mos 13 dys
Customer8182,$9.45,1,$9.45,$1.58,0,"Jul 19, 2023","Jan 11, 2021",5 mos 27 dys
Customer5977,$9.45,1,$9.45,$1.05,0,"Apr 24, 2023","May 09, 2021",8 mos 22 dys
